latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
18.375,105.75,4,25200,Asia/Bangkok,7
,,,,,
time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),pressure_msl (hPa),
2024-10-15T14:00,30.5,72,0,1009.9,
2024-10-15T15:00,29.6,77,0,1009.4,
2024-10-15T16:00,28.8,79,0,1009.6,
2024-10-15T17:00,28,81,0,1010,
2024-10-15T18:00,27,86,0,1011,
2024-10-15T19:00,27,90,0,1011.2,
2024-10-15T20:00,26.5,91,0,1012.4,
2024-10-15T21:00,26.3,91,0,1012.8,
2024-10-15T22:00,25.8,92,0,1013.4,
2024-10-15T23:00,25.4,92,0,1013.1,
2024-10-16T00:00,25.2,92,0,1012.9,
2024-10-16T01:00,25.1,95,0,1012.4,
2024-10-16T02:00,24.9,95,0,1011.9,
2024-10-16T03:00,24.7,95,0,1011.8,
2024-10-16T04:00,24.6,96,0,1012,
2024-10-16T05:00,24.5,96,0,1012.4,
2024-10-16T06:00,24.5,96,0,1013.1,
2024-10-16T07:00,24.7,95,0,1013.5,
2024-10-16T08:00,25.1,93,0,1014.4,
2024-10-16T09:00,25.3,92,0,1014.5,
2024-10-16T10:00,26.2,88,0,1014.6,
2024-10-16T11:00,27.3,83,0,1013.8,
2024-10-16T12:00,28.1,81,0,1012.9,
2024-10-16T13:00,29.2,78,0,1011.8,
2024-10-16T14:00,29.1,77,0,1010.5,
2024-10-16T15:00,28.3,80,0,1010.2,
2024-10-16T16:00,27.3,83,0,1010.1,
2024-10-16T17:00,26.8,85,0,1010.6,
2024-10-16T18:00,26.2,89,0,1011.5,
2024-10-16T19:00,26.2,91,0,1011.6,
2024-10-16T20:00,26,92,0,1012.7,
2024-10-16T21:00,25.9,92,0,1013.1,
2024-10-16T22:00,25.6,93,0,1013.2,
2024-10-16T23:00,25.3,93,0,1013,
2024-10-17T00:00,25.1,94,0,1012.7,
2024-10-17T01:00,25,94,0,1012.3,
2024-10-17T02:00,24.8,95,0,1011.4,
2024-10-17T03:00,24.7,95,0,1011,
2024-10-17T04:00,24.7,96,0,1011.5,
2024-10-17T05:00,24.6,96,0,1011.9,
2024-10-17T06:00,24.5,96,0,1012.3,
2024-10-17T07:00,25.2,94,0,1012.9,
2024-10-17T08:00,26.2,90,0,1013.3,
2024-10-17T09:00,27.1,89,0,1013.7,
2024-10-17T10:00,27.8,85,0,1013.6,
2024-10-17T11:00,28.5,83,0,1012.8,
2024-10-17T12:00,29.1,80,0,1011.8,
2024-10-17T13:00,30.7,73,0,1010.8,
2024-10-17T14:00,30.1,74,0,1009.7,
2024-10-17T15:00,29.5,75,0,1008.8,
2024-10-17T16:00,29,77,0,1008.7,
2024-10-17T17:00,28.3,80,0,1009.2,
2024-10-17T18:00,27.4,85,0,1009.8,
2024-10-17T19:00,27.2,88,0,1010.2,
2024-10-17T20:00,26.7,91,0,1010.8,
2024-10-17T21:00,26.5,92,0,1011.7,
2024-10-17T22:00,26.2,93,0,1011.6,
2024-10-17T23:00,25.9,95,0,1011.6,
2024-10-18T00:00,25.6,96,0,1010.9,
2024-10-18T01:00,25.4,98,0,1011.1,
2024-10-18T02:00,25.1,99,0,1009.9,
2024-10-18T03:00,25,99,0,1009.9,
2024-10-18T04:00,25,99,0,1009.8,
2024-10-18T05:00,25.1,99,0,1010.4,
2024-10-18T06:00,25.1,99,0,1011.2,
2024-10-18T07:00,25.7,97,0,1011.4,
2024-10-18T08:00,26.9,92,0,1012.3,
2024-10-18T09:00,28.3,84,0,1012.6,
2024-10-18T10:00,29.2,79,0,1012.8,
2024-10-18T11:00,30.1,75,0,1012,
2024-10-18T12:00,30.7,72,0,1011.1,
2024-10-18T13:00,31.3,69,0,1010.2,
2024-10-18T14:00,30.4,72,0,1008.9,
2024-10-18T15:00,30.4,71,0,1008.4,
2024-10-18T16:00,29.6,74,0,1008.2,
2024-10-18T17:00,28.7,78,0,1009.2,
2024-10-18T18:00,27.7,83,0,1010.1,
2024-10-18T19:00,27.6,87,0,1010.8,
2024-10-18T20:00,27.1,90,0,1011.5,
2024-10-18T21:00,26.9,91,0,1012.2,
2024-10-18T22:00,26.6,92,0,1012.2,
2024-10-18T23:00,26.3,93,0,1012,
2024-10-19T00:00,26.2,94,0,1011.9,
2024-10-19T01:00,26.2,94,0,1011.4,
2024-10-19T02:00,25.9,95,0,1011.1,
2024-10-19T03:00,25.7,96,0,1011,
2024-10-19T04:00,25.5,97,0,1011.1,
2024-10-19T05:00,25.3,97,0,1011.7,
2024-10-19T06:00,25.3,97,0,1012.5,
2024-10-19T07:00,26,96,0,1012.9,
2024-10-19T08:00,27,92,0,1013.7,
2024-10-19T09:00,27.9,88,0,1014.2,
2024-10-19T10:00,28.7,83,0,1014.2,
2024-10-19T11:00,28.9,81,0,1013.6,
2024-10-19T12:00,28.6,82,0,1012.8,
2024-10-19T13:00,29.9,78,0,1012.1,
2024-10-19T14:00,29.9,77,0,1011.1,
2024-10-19T15:00,29.1,80,0,1010.9,
2024-10-19T16:00,28.4,80,0,1010.5,
2024-10-19T17:00,27.8,82,0,1011.2,
2024-10-19T18:00,26.8,87,0,1011.9,
2024-10-19T19:00,26.8,91,0,1012.6,
2024-10-19T20:00,26.1,92,0,1013.6,
2024-10-19T21:00,25.8,93,0,1014.1,
2024-10-19T22:00,25.3,93,0,1014.2,
2024-10-19T23:00,25.1,93,0,1014.2,
2024-10-20T00:00,25,93,0,1013.9,
2024-10-20T01:00,25.2,94,0,1013.5,
2024-10-20T02:00,25,95,0,1013.1,
2024-10-20T03:00,24.8,95,0,1013.2,
2024-10-20T04:00,24.6,95,0,1013.3,
2024-10-20T05:00,24.6,95,0,1013.7,
2024-10-20T06:00,24.6,94,0,1014.4,
2024-10-20T07:00,25,93,0,1015,
2024-10-20T08:00,25,92,0,1015.6,
2024-10-20T09:00,25.4,92,0,1016.4,
2024-10-20T10:00,26,90,0,1016.4,
2024-10-20T11:00,26.5,89,0,1015.6,
2024-10-20T12:00,27.8,86,0,1014.7,
2024-10-20T13:00,28.7,81,0,1013.9,
2024-10-20T14:00,28.4,81,0,1013,
2024-10-20T15:00,27.7,83,0,1012.5,
2024-10-20T16:00,27.3,84,0,1012.5,
2024-10-20T17:00,26.9,86,0,1013,
2024-10-20T18:00,26.3,88,0,1013.4,
2024-10-20T19:00,26.2,90,0,1013.8,
2024-10-20T20:00,25.7,91,0,1014.3,
2024-10-20T21:00,25.3,92,0,1014.7,
2024-10-20T22:00,25.1,92,0,1015.2,
2024-10-20T23:00,25,92,0,1015.1,
2024-10-21T00:00,24.9,93,0,1015,
2024-10-21T01:00,25,93,0,1013.8,
2024-10-21T02:00,24.9,94,0,1013.1,
2024-10-21T03:00,24.9,94,0,1012.8,
2024-10-21T04:00,24.8,94,0,1012.8,
2024-10-21T05:00,24.8,94,0,1013.2,
2024-10-21T06:00,24.7,95,0.1,1013.7,
2024-10-21T07:00,24.9,95,0,1014.1,
2024-10-21T08:00,25.1,95,0,1015.1,
2024-10-21T09:00,25.4,94,0,1015.5,
2024-10-21T10:00,25.6,93,0,1015.7,
2024-10-21T11:00,25.8,92,0,1015,
2024-10-21T12:00,26,92,0,1014.1,
2024-10-21T13:00,25.8,93,0,1013.5,
2024-10-21T14:00,25.5,94,0,1012.1,
2024-10-21T15:00,25.7,93,0,1011.5,
2024-10-21T16:00,25.7,94,0,1011.1,
2024-10-21T17:00,25.5,94,0,1011.7,
2024-10-21T18:00,25.2,94,0,1012.3,
2024-10-21T19:00,25.2,93,0,1012.8,
2024-10-21T20:00,24.9,94,0,1013.4,
2024-10-21T21:00,24.8,94,0,1013.7,
2024-10-21T22:00,24.6,94,0,1014.2,
2024-10-21T23:00,24.5,94,0,1014.4,
2024-10-22T00:00,24.4,94,0,1014.3,
2024-10-22T01:00,24.5,96,0,1013.7,
2024-10-22T02:00,24.3,97,0,1013,
2024-10-22T03:00,24.2,97,0,1012.8,
2024-10-22T04:00,24.2,96,0,1012.6,
2024-10-22T05:00,24.2,96,0,1012.9,
2024-10-22T06:00,24,95,0,1013.2,
2024-10-22T07:00,24.3,96,0,1014.4,
2024-10-22T08:00,24.6,95,0,1014.8,
2024-10-22T09:00,25.2,94,0,1015.4,
2024-10-22T10:00,26.2,92,0,1014.9,
2024-10-22T11:00,27.1,89,0,1014.4,
2024-10-22T12:00,27.6,85,0,1013.9,
2024-10-22T13:00,27.9,84,0,1013.4,
2024-10-22T14:00,27.7,85,0,1012.5,
2024-10-22T15:00,27.4,85,0,1012,
2024-10-22T16:00,26.8,86,0,1011.9,
2024-10-22T17:00,25.9,88,0,1012.2,
2024-10-22T18:00,25.5,90,0,1012.6,
2024-10-22T19:00,25.9,91,0,1013.3,
2024-10-22T20:00,25.3,93,0,1014.4,
2024-10-22T21:00,24.8,93,0,1014.7,
2024-10-22T22:00,24.3,94,0,1014.9,
2024-10-22T23:00,24.2,93,0,1014.5,
2024-10-23T00:00,24.1,92,0,1014.1,
2024-10-23T01:00,24.8,93,0,1013.1,
2024-10-23T02:00,24.6,94,0,1013.1,
2024-10-23T03:00,24.5,94,0,1013,
2024-10-23T04:00,24.2,94,0,1013.4,
2024-10-23T05:00,24.3,92,0,1013.9,
2024-10-23T06:00,24.2,94,0,1014.5,
2024-10-23T07:00,25.3,93,0,1014.7,
2024-10-23T08:00,25.6,91,0,1015.5,
2024-10-23T09:00,25.9,88,0,1016.4,
2024-10-23T10:00,26.9,82,0,1016.4,
2024-10-23T11:00,26.6,81,0,1015.5,
2024-10-23T12:00,26.7,81,0,1014.7,
2024-10-23T13:00,27.4,76,0,1013.6,
2024-10-23T14:00,26.9,77,0,1012.9,
2024-10-23T15:00,26.2,81,0,1012.8,
2024-10-23T16:00,25.9,81,0,1012.7,
2024-10-23T17:00,25.5,83,0,1012.8,
2024-10-23T18:00,25.4,82,0,1013.3,
2024-10-23T19:00,25.3,86,0,1013.7,
2024-10-23T20:00,25.6,83,0,1014.5,
2024-10-23T21:00,25,86,0,1014.6,
2024-10-23T22:00,24.5,89,0,1014.7,
2024-10-23T23:00,24.3,90,0,1014.4,
2024-10-24T00:00,24,91,0,1014.2,
2024-10-24T01:00,24,93,0,1013.6,
2024-10-24T02:00,23.9,93,0,1013.4,
2024-10-24T03:00,23.9,91,0,1012.9,
2024-10-24T04:00,23.9,90,0,1012.9,
2024-10-24T05:00,23.6,93,0,1013.2,
2024-10-24T06:00,23.5,94,0,1013.6,
2024-10-24T07:00,24.1,93,0,1014,
2024-10-24T08:00,25.2,87,0,1014.7,
2024-10-24T09:00,26,75,0,1014.8,
2024-10-24T10:00,26.7,69,0,1014.5,
2024-10-24T11:00,27.5,62,0,1013.2,
2024-10-24T12:00,28.1,53,0,1012,
2024-10-24T13:00,28.8,49,0,1011,
2024-10-24T14:00,28.8,51,0,1010.2,
2024-10-24T15:00,28.5,51,0,1009.8,
2024-10-24T16:00,27.9,51,0,1009.4,
2024-10-24T17:00,26.5,60,0,1009.9,
2024-10-24T18:00,25.5,64,0,1010.2,
2024-10-24T19:00,24.9,66,0,1010.8,
2024-10-24T20:00,24.1,70,0,1011.6,
2024-10-24T21:00,23.5,71,0,1012,
2024-10-24T22:00,23,71,0,1012.2,
2024-10-24T23:00,22.7,70,0,1012.2,
2024-10-25T00:00,22.5,68,0,1011.9,
2024-10-25T01:00,21.2,70,0,1010.9,
2024-10-25T02:00,20.9,67,0,1010.2,
2024-10-25T03:00,20.4,68,0,1010.1,
2024-10-25T04:00,20,69,0,1010,
2024-10-25T05:00,19.7,70,0,1010.6,
2024-10-25T06:00,19.3,72,0,1010.8,
2024-10-25T07:00,20.1,74,0,1011.1,
2024-10-25T08:00,22.7,73,0,1011.8,
2024-10-25T09:00,24.7,69,0,1012.5,
2024-10-25T10:00,26.2,66,0,1012.4,
2024-10-25T11:00,27.3,58,0,1010.9,
2024-10-25T12:00,27.8,56,0,1009.9,
2024-10-25T13:00,28.9,50,0,1008.8,
2024-10-25T14:00,29,45,0,1007.9,
2024-10-25T15:00,28.7,46,0,1007.2,
2024-10-25T16:00,27.9,51,0,1007.1,
2024-10-25T17:00,26.3,63,0,1007.3,
2024-10-25T18:00,24.9,65,0,1008.3,
2024-10-25T19:00,24.4,64,0,1008.9,
2024-10-25T20:00,23.5,66,0,1009.4,
2024-10-25T21:00,22.8,68,0,1009.7,
2024-10-25T22:00,22.4,68,0,1009.8,
2024-10-25T23:00,21.9,70,0,1009.8,
2024-10-26T00:00,21.4,71,0,1009.6,
2024-10-26T01:00,21.1,74,0,1008.9,
2024-10-26T02:00,21,70,0,1008.4,
2024-10-26T03:00,20.1,73,0,1008.1,
2024-10-26T04:00,19.2,79,0,1008.4,
2024-10-26T05:00,18.7,82,0,1008.6,
2024-10-26T06:00,18.5,81,0,1009.2,
2024-10-26T07:00,19.8,84,0,1009.6,
2024-10-26T08:00,23.5,75,0,1009.6,
2024-10-26T09:00,25.6,69,0,1009.8,
2024-10-26T10:00,27.1,62,0,1009.5,
2024-10-26T11:00,27.9,52,0,1008.7,
2024-10-26T12:00,28.4,49,0,1008.3,
2024-10-26T13:00,28.8,47,0,1006.5,
2024-10-26T14:00,28.1,50,0,1005.6,
2024-10-26T15:00,27,57,0,1005,
2024-10-26T16:00,26.3,64,0,1005.1,
2024-10-26T17:00,25.6,68,0,1005.4,
2024-10-26T18:00,24.8,70,0,1006.4,
2024-10-26T19:00,25.4,69,0,1005.4,
2024-10-26T20:00,25.1,70,0,1006.3,
2024-10-26T21:00,24.5,73,0.4,1006.6,
2024-10-26T22:00,22.8,85,0.5,1007.6,
2024-10-26T23:00,22.3,88,0.4,1007.3,
2024-10-27T00:00,21.9,90,0.5,1007.3,
2024-10-27T01:00,23.4,81,0.5,1006,
2024-10-27T02:00,22.6,81,0,1005.9,
2024-10-27T03:00,21.5,87,4.2,1005.7,
2024-10-27T04:00,20.9,90,4.2,1006.3,
2024-10-27T05:00,20.4,91,8.2,1006.3,
2024-10-27T06:00,20.3,92,2,1006.7,
2024-10-27T07:00,20.7,92,0.6,1007.3,
2024-10-27T08:00,21.1,88,0,1007.4,
2024-10-27T09:00,21.1,85,0.3,1008.1,
2024-10-27T10:00,20.9,85,0.5,1007.8,
2024-10-27T11:00,20.5,90,2.6,1007,
2024-10-27T12:00,20.2,90,4,1006.3,
2024-10-27T13:00,20.3,90,2.8,1005.9,
2024-10-27T14:00,19.8,91,4.9,1005.6,
2024-10-27T15:00,19.6,92,3.7,1005.5,
2024-10-27T16:00,19.3,92,6.3,1006.1,
2024-10-27T17:00,19.3,92,5,1006.6,
2024-10-27T18:00,20,85,0.3,1007.2,
2024-10-27T19:00,20,90,1.7,1007.3,
2024-10-27T20:00,19.8,91,0.7,1008.5,
2024-10-27T21:00,19.9,91,0.9,1008.9,
2024-10-27T22:00,20,91,0.2,1009.2,
2024-10-27T23:00,20.3,90,0,1009,
2024-10-28T00:00,20.2,90,0,1008.6,
2024-10-28T01:00,20.2,91,0,1007.7,
2024-10-28T02:00,20.1,92,0.1,1007.5,
2024-10-28T03:00,19.9,94,0.7,1007.1,
2024-10-28T04:00,19.8,94,0.4,1007.2,
2024-10-28T05:00,20,93,0.3,1007.4,
2024-10-28T06:00,19.9,94,1.4,1008.6,
2024-10-28T07:00,20.3,92,0.2,1008.8,
2024-10-28T08:00,20.4,91,0.1,1010,
2024-10-28T09:00,20.4,91,0.7,1010.5,
2024-10-28T10:00,20.5,89,0.3,1010.3,
2024-10-28T11:00,20.6,87,0,1009.9,
2024-10-28T12:00,20.5,87,0,1009.3,
2024-10-28T13:00,21,85,0,1008.8,
2024-10-28T14:00,20.7,85,0,1008.1,
2024-10-28T15:00,20.5,85,0,1008.4,
2024-10-28T16:00,20.1,89,0.5,1008.3,
2024-10-28T17:00,19.8,91,0.6,1009.3,
2024-10-28T18:00,19.9,90,0,1009.8,
2024-10-28T19:00,20.7,90,0,1010.1,
2024-10-28T20:00,20.8,90,0,1010.8,
2024-10-28T21:00,21,90,0,1011.2,
2024-10-28T22:00,21,89,0,1010.9,
2024-10-28T23:00,21,88,0,1010.5,
2024-10-29T00:00,21.1,86,0,1009.7,
2024-10-29T01:00,21.1,89,0,1009.6,
2024-10-29T02:00,21.1,88,0,1009.1,
2024-10-29T03:00,21.1,89,0,1009.3,
2024-10-29T04:00,21.1,89,0,1009.5,
2024-10-29T05:00,21.1,88,0,1009.8,
2024-10-29T06:00,21.1,87,0,1010.4,
2024-10-29T07:00,20.9,92,0,1010.9,
2024-10-29T08:00,20.8,91,0.1,1011.8,
2024-10-29T09:00,20.8,92,0,1012,
2024-10-29T10:00,20.5,94,0.5,1012,
2024-10-29T11:00,20.4,95,0.8,1011.2,
2024-10-29T12:00,20.5,94,0.1,1010.6,
2024-10-29T13:00,21.5,92,0,1010,
2024-10-29T14:00,21.6,90,0,1009.5,
2024-10-29T15:00,21.7,89,0,1009.1,
2024-10-29T16:00,21.7,90,0,1009.1,
2024-10-29T17:00,21.7,88,0,1009.1,
2024-10-29T18:00,21.6,88,0,1009.9,
2024-10-29T19:00,22.1,90,0,1010.2,
2024-10-29T20:00,22,89,0,1011.3,
2024-10-29T21:00,22,90,0,1011.4,
2024-10-29T22:00,22.1,88,0,1011.2,
2024-10-29T23:00,22.1,88,0.4,1010.9,
2024-10-30T00:00,22,89,0.4,1010.4,
2024-10-30T01:00,22.2,91,0.1,1010.3,
2024-10-30T02:00,21.9,92,0.6,1009.7,
2024-10-30T03:00,22,91,0.6,1009.9,
2024-10-30T04:00,22.1,90,0.1,1010.1,
2024-10-30T05:00,22.1,90,0,1010.8,
2024-10-30T06:00,21.9,92,0.9,1011,
2024-10-30T07:00,22.2,93,0.6,1011.9,
2024-10-30T08:00,22.2,94,0.9,1012.6,
2024-10-30T09:00,22.5,94,1.6,1013.6,
2024-10-30T10:00,22.7,93,0.6,1013.7,
2024-10-30T11:00,22.7,93,0.7,1013.1,
2024-10-30T12:00,22.8,94,0.6,1012.5,
2024-10-30T13:00,24.1,91,0.7,1012.1,
2024-10-30T14:00,24.2,90,0.1,1011.2,
2024-10-30T15:00,24.2,91,0.3,1010.8,
2024-10-30T16:00,24,91,0.4,1010.6,
2024-10-30T17:00,23.7,92,0.2,1010.8,
2024-10-30T18:00,23.2,91,0.1,1011,
2024-10-30T19:00,23.9,88,0,1011.2,
2024-10-30T20:00,23.6,88,0,1011.9,
2024-10-30T21:00,23.5,88,0,1012.5,
2024-10-30T22:00,23.3,88,0,1012.6,
2024-10-30T23:00,23,89,0,1012.4,
2024-10-31T00:00,22.6,91,0,1011.7,
2024-10-31T01:00,22.4,92,0,1011.4,
2024-10-31T02:00,22.1,94,0,1010.9,
2024-10-31T03:00,21.9,95,0,1010.4,
2024-10-31T04:00,21.7,95,0,1010.4,
2024-10-31T05:00,21.4,96,0,1010.2,
2024-10-31T06:00,21.4,95,0,1010.9,
2024-10-31T07:00,22.4,92,0,1011.3,
2024-10-31T08:00,23.7,89,0,1012.2,
2024-10-31T09:00,24.8,85,0,1012.8,
2024-10-31T10:00,25.6,85,0,1012.7,
2024-10-31T11:00,26.7,81,0,1011.6,
2024-10-31T12:00,27.7,78,0,1010.6,
2024-10-31T13:00,28.9,65,0,1009.8,
2024-10-31T14:00,29.3,62,0,1008.4,
2024-10-31T15:00,29.2,64,0,1008.1,
2024-10-31T16:00,28.5,68,0,1007.5,
2024-10-31T17:00,27.1,74,0,1008.1,
2024-10-31T18:00,25.6,80,0,1008.5,
2024-10-31T19:00,25.1,84,0,1009.4,
2024-10-31T20:00,24.3,87,0,1009.9,
2024-10-31T21:00,23.9,88,0,1010.4,
2024-10-31T22:00,23.7,88,0,1010.4,
2024-10-31T23:00,23.5,89,0,1010.3,
2024-11-01T00:00,23.3,89,0,1009.8,
2024-11-01T01:00,23.3,93,0,1009.8,
2024-11-01T02:00,23.3,93,0,1009.3,
2024-11-01T03:00,23.2,94,0,1009.5,
2024-11-01T04:00,23,94,0,1009.4,
2024-11-01T05:00,22.8,95,0,1009.8,
2024-11-01T06:00,22.6,96,0,1010.4,
2024-11-01T07:00,23.4,96,0,1011.6,
2024-11-01T08:00,25.6,90,0,1012.6,
2024-11-01T09:00,27.2,84,0,1013.4,
2024-11-01T10:00,28.4,78,0,1013.7,
2024-11-01T11:00,29,71,0,1013,
2024-11-01T12:00,28.4,75,0,1012.7,
2024-11-01T13:00,29.6,69,0,1011.1,
2024-11-01T14:00,29.3,70,0,1010.7,
2024-11-01T15:00,28.9,71,0,1010.3,
2024-11-01T16:00,28.3,72,0,1010.6,
2024-11-01T17:00,27.1,79,0,1011,
2024-11-01T18:00,25.9,85,0,1012.2,
2024-11-01T19:00,25.7,87,0,1012.3,
2024-11-01T20:00,25.2,86,0,1013.7,
2024-11-01T21:00,24.7,82,0,1014.4,
2024-11-01T22:00,24.2,81,0,1014.9,
2024-11-01T23:00,23.7,82,0,1014.9,
2024-11-02T00:00,23.2,84,0,1014.5,
2024-11-02T01:00,22.9,90,0,1014.6,
2024-11-02T02:00,22.7,91,0,1014.1,
2024-11-02T03:00,22,95,0,1014.5,
2024-11-02T04:00,21.8,95,0,1014.6,
2024-11-02T05:00,21.6,94,0,1015.1,
2024-11-02T06:00,21.4,93,0,1015.7,
2024-11-02T07:00,21.8,100,0,1017.2,
2024-11-02T08:00,23.7,96,0,1017.6,
2024-11-02T09:00,25.7,84,0,1018.2,
2024-11-02T10:00,26.5,67,0,1017.8,
2024-11-02T11:00,27,65,0,1016.9,
2024-11-02T12:00,26.7,66,0,1016.2,
2024-11-02T13:00,27.6,62,0,1015.7,
2024-11-02T14:00,27.4,63,0,1015.4,
2024-11-02T15:00,26.7,65,0,1015,
2024-11-02T16:00,26,67,0,1015.1,
2024-11-02T17:00,24.8,69,0,1015.2,
2024-11-02T18:00,24,73,0,1015.9,
2024-11-02T19:00,23.9,77,0,1016.4,
2024-11-02T20:00,23.4,78,0,1017.3,
2024-11-02T21:00,22.9,81,0,1017.4,
2024-11-02T22:00,22.2,85,0,1017.4,
2024-11-02T23:00,21.5,90,0,1017.3,
2024-11-03T00:00,21.3,93,0,1017,
2024-11-03T01:00,21.6,94,0,1017.2,
2024-11-03T02:00,21.7,93,0,1016.8,
2024-11-03T03:00,21.8,91,0,1016.7,
2024-11-03T04:00,21.8,89,0,1016.4,
2024-11-03T05:00,21.6,87,0,1016.2,
2024-11-03T06:00,21.4,87,0,1016.5,
2024-11-03T07:00,21.9,90,0,1017.1,
2024-11-03T08:00,23.1,86,0,1017.7,
2024-11-03T09:00,24.2,83,0,1018.3,
2024-11-03T10:00,24.7,80,0,1017.8,
2024-11-03T11:00,24.5,81,0,1017.1,
2024-11-03T12:00,24.5,82,0,1016.3,
2024-11-03T13:00,24.5,83,0,1016.1,
2024-11-03T14:00,25.5,76,0,1015.3,
2024-11-03T15:00,25.6,71,0,1014.9,
2024-11-03T16:00,25.3,73,0,1014.8,
2024-11-03T17:00,24.5,78,0,1015,
2024-11-03T18:00,23.6,82,0,1015.5,
2024-11-03T19:00,23.6,82,0,1015.3,
2024-11-03T20:00,23.4,82,0,1016.2,
2024-11-03T21:00,23.4,82,0,1016.1,
2024-11-03T22:00,23.3,81,0,1016.2,
2024-11-03T23:00,23.2,81,0,1015.8,
2024-11-04T00:00,22.7,86,0.2,1015.4,
2024-11-04T01:00,22.1,92,0.6,1015.5,
2024-11-04T02:00,21.8,93,2.5,1014.8,
2024-11-04T03:00,21.6,96,3.3,1014.7,
2024-11-04T04:00,21.5,95,1.3,1014.5,
2024-11-04T05:00,21.6,94,0.2,1014.2,
2024-11-04T06:00,21.4,95,2.7,1014.6,
2024-11-04T07:00,21.1,97,2.9,1016.2,
2024-11-04T08:00,21.6,94,0.1,1016.5,
2024-11-04T09:00,21.7,94,0.4,1017.1,
2024-11-04T10:00,21.8,95,5.1,1016.9,
2024-11-04T11:00,22,96,9.8,1016.7,
2024-11-04T12:00,21.7,96,1.5,1015.8,
2024-11-04T13:00,22.4,94,2,1015.4,
2024-11-04T14:00,22.2,95,3.2,1014.6,
2024-11-04T15:00,22,96,5,1014.3,
2024-11-04T16:00,21.9,97,4.9,1014.4,
2024-11-04T17:00,21.9,97,5.4,1014.7,
2024-11-04T18:00,21.9,97,2.2,1015.3,
2024-11-04T19:00,21.9,97,1,1016.1,
2024-11-04T20:00,21.8,97,0.4,1017,
2024-11-04T21:00,21.6,96,0,1017.6,
2024-11-04T22:00,21.4,95,0,1017.5,
2024-11-04T23:00,21.2,96,1.1,1017.2,
